type,zcr_diff_mean,zcr_third_central_moment,zcr_exceed_th,zcr_std_of_fod,ste_mler
1,0.48484848484848486,2.409073280362944e-06,0.43434343434343436,0.014354688110346254,0.40404040404040403
1,0.37373737373737376,1.7113516634428042e-05,0.06060606060606061,0.019345877133327923,0.0
1,0.5050505050505051,9.272505153736034e-07,0.5858585858585859,0.011446919688951663,0.0
1,0.45454545454545453,1.1047907901839354e-06,0.696969696969697,0.012125239327268273,0.0
1,0.42424242424242425,1.4466655916245202e-06,0.2222222222222222,0.013489484488767974,0.0
1,0.42424242424242425,8.940847804091005e-07,0.7878787878787878,0.01228677784484546,0.0
1,0.3939393939393939,1.4771483241438027e-06,0.6060606060606061,0.012328569996294144,0.0
1,0.46464646464646464,4.450200745745315e-07,0.8383838383838383,0.011405256785767544,0.0
1,0.47474747474747475,1.4613932543651584e-08,1.0,0.01360684982106444,0.0
1,0.46464646464646464,7.534753268046387e-07,0.8181818181818182,0.01215268679078992,0.0
1,0.46464646464646464,2.6908150179990045e-07,0.98989898989899,0.01592573178916223,0.0
1,0.46464646464646464,3.804854026203499e-06,0.31313131313131315,0.013841941456742226,0.010101010101010102
1,0.40404040404040403,1.2344543585666355e-05,0.1717171717171717,0.016687970715149235,0.010101010101010102
1,0.43434343434343436,1.873746629411182e-06,0.9292929292929293,0.014913320959452523,0.0
1,0.494949494949495,-1.8023857597992262e-07,0.9595959595959596,0.011524929912802535,0.0
1,0.40404040404040403,2.3692762591756516e-06,0.8282828282828283,0.013581291902370804,0.0
1,0.5656565656565656,-3.3944378453260844e-06,0.9797979797979798,0.017950060793569245,0.0
1,0.4444444444444444,1.2902998750132938e-05,0.25252525252525254,0.021074530018086242,0.10101010101010101
1,0.46464646464646464,2.3286019323667263e-05,0.32323232323232326,0.02395799746199624,0.26262626262626265
1,0.40404040404040403,2.1770554666796566e-05,0.3333333333333333,0.020167963798761634,0.25252525252525254
1,0.46464646464646464,1.080037655583543e-05,0.40404040404040403,0.01895009037490613,0.1414141414141414
1,0.48484848484848486,1.3770005608076563e-05,0.3939393939393939,0.02165319358282167,0.2222222222222222
1,0.45454545454545453,2.7430467225838747e-05,0.43434343434343436,0.028476841707411358,0.24242424242424243
1,0.42424242424242425,6.228710069516824e-06,0.12121212121212122,0.016775679487702467,0.0
1,0.45454545454545453,2.2976049177109892e-05,0.42424242424242425,0.026738547650718467,0.12121212121212122
1,0.47474747474747475,2.5536231028177343e-05,0.1717171717171717,0.023481269610476488,0.050505050505050504
1,0.43434343434343436,1.7320720270753763e-05,0.43434343434343436,0.02097328091738916,0.10101010101010101
1,0.43434343434343436,1.5664992828526153e-05,0.1111111111111111,0.022309206228972756,0.050505050505050504
1,0.46464646464646464,1.1193224202484085e-05,0.31313131313131315,0.024694454272484068,0.010101010101010102
1,0.4444444444444444,1.1621840287899742e-05,0.25252525252525254,0.020769771365538665,0.04040404040404041
1,0.47474747474747475,3.662592957643268e-06,0.3333333333333333,0.015535476106950196,0.0707070707070707
1,0.45454545454545453,2.5150077154178305e-06,0.2222222222222222,0.01516391268080364,0.0
1,0.41414141414141414,7.016648601037621e-06,0.32323232323232326,0.013954859401054707,0.06060606060606061
1,0.40404040404040403,3.0979874095603637e-06,0.35353535353535354,0.013470358208356112,0.04040404040404041
1,0.3333333333333333,5.239147084817763e-05,0.050505050505050504,0.015379018381355353,0.0
1,0.42424242424242425,6.391045130302213e-06,0.35353535353535354,0.016488562481997305,0.010101010101010102
1,0.45454545454545453,4.331029369203819e-06,0.45454545454545453,0.015971396389798997,0.0
1,0.4444444444444444,3.5491080818667976e-06,0.2828282828282828,0.01470242696299846,0.0
1,0.4444444444444444,3.8472836227239375e-06,0.2727272727272727,0.014508045556952322,0.0
1,0.45454545454545453,4.970409392660285e-06,0.29292929292929293,0.01739768034423093,0.010101010101010102
1,0.3838383838383838,3.476831980738617e-06,0.21212121212121213,0.012477800306840234,0.0
1,0.45454545454545453,1.294304800064501e-06,0.3838383838383838,0.011172163909900808,0.0
1,0.40404040404040403,1.7441869078500545e-06,0.32323232323232326,0.011968902364258963,0.020202020202020204
1,0.48484848484848486,2.1539507696309346e-06,0.3939393939393939,0.011259748131488194,0.010101010101010102
